src,dst,idx,date
27,22,0.0359281437125748,08/28/2021
27,30,0.0167664670658682,08/28/2021
27,39,0.0215568862275449,08/28/2021
27,42,0.0143712574850299,08/28/2021
27,48,0.0383233532934131,08/28/2021
27,49,0.0443113772455089,08/28/2021
27,51,0.0131736526946107,08/28/2021
27,56,0.037125748502994,08/28/2021
28,2,0.0154142581888246,08/28/2021
28,9,0.0163776493256262,08/28/2021
28,16,0.0202312138728323,08/28/2021
28,25,0.01252408477842,08/28/2021
28,27,0.0221579961464354,08/28/2021
28,34,0.0105973025048169,08/28/2021
28,42,0.0202312138728323,08/28/2021
28,51,0.01252408477842,08/28/2021
28,52,0.0173410404624277,08/28/2021
28,54,0.0452793834296724,08/28/2021
29,4,0.0476190476190476,08/28/2021
29,8,0.0119047619047619,08/28/2021
29,9,0.0238095238095238,08/28/2021
29,10,0.0714285714285714,08/28/2021
29,12,0.0357142857142857,08/28/2021
29,14,0.0357142857142857,08/28/2021
29,15,0.0119047619047619,08/28/2021
29,16,0.0119047619047619,08/28/2021
29,19,0.0119047619047619,08/28/2021
29,21,0.0119047619047619,08/28/2021
29,25,0.0119047619047619,08/28/2021
29,27,0.0119047619047619,08/28/2021
29,34,0.0119047619047619,08/28/2021
29,36,0.0595238095238095,08/28/2021
29,39,0.0833333333333333,08/28/2021
29,55,0.0119047619047619,08/28/2021
30,6,0.0103448275862068,08/28/2021
30,7,0.0413793103448275,08/28/2021
30,8,0.0310344827586206,08/28/2021
30,9,0.0103448275862068,08/28/2021
30,13,0.0344827586206896,08/28/2021
30,16,0.0206896551724137,08/28/2021
30,24,0.0344827586206896,08/28/2021
30,27,0.0137931034482758,08/28/2021
30,31,0.0103448275862068,08/28/2021
30,32,0.0103448275862068,08/28/2021
30,33,0.0137931034482758,08/28/2021
30,36,0.0724137931034482,08/28/2021
30,39,0.0275862068965517,08/28/2021
30,52,0.0103448275862068,08/28/2021
30,55,0.0448275862068965,08/28/2021
31,2,0.0575657894736842,08/28/2021
31,9,0.0180921052631578,08/28/2021
31,16,0.1480263157894736,08/28/2021
31,27,0.0148026315789473,08/28/2021
31,36,0.037828947368421,08/28/2021
31,39,0.0131578947368421,08/28/2021
31,52,0.0608552631578947,08/28/2021
32,2,0.0238095238095238,08/28/2021
32,16,0.0476190476190476,08/28/2021
32,17,0.0476190476190476,08/28/2021
32,20,0.0238095238095238,08/28/2021
32,27,0.0238095238095238,08/28/2021
32,30,0.0714285714285714,08/28/2021
32,33,0.0238095238095238,08/28/2021
32,36,0.0714285714285714,08/28/2021
32,41,0.1904761904761904,08/28/2021
32,61,0.0476190476190476,08/28/2021
33,7,0.0198019801980198,08/28/2021
33,16,0.0198019801980198,08/28/2021
33,34,0.0198019801980198,08/28/2021
33,36,0.2673267326732673,08/28/2021
33,39,0.0198019801980198,08/28/2021
33,55,0.0297029702970297,08/28/2021
34,3,0.0104712041884816,08/28/2021
34,6,0.0104712041884816,08/28/2021
34,7,0.0418848167539267,08/28/2021
34,8,0.0523560209424083,08/28/2021
34,9,0.0157068062827225,08/28/2021
34,10,0.0104712041884816,08/28/2021
34,11,0.0104712041884816,08/28/2021
34,15,0.0366492146596858,08/28/2021
34,16,0.0209424083769633,08/28/2021
34,24,0.0157068062827225,08/28/2021
34,30,0.0523560209424083,08/28/2021
34,36,0.0261780104712041,08/28/2021
34,39,0.0680628272251308,08/28/2021
34,40,0.0261780104712041,08/28/2021
34,42,0.0157068062827225,08/28/2021
34,56,0.0104712041884816,08/28/2021
34,57,0.0157068062827225,08/28/2021
34,63,0.0157068062827225,08/28/2021
35,16,0.0598086124401913,08/28/2021
35,25,0.0496411483253588,08/28/2021
35,27,0.0161483253588516,08/28/2021
35,39,0.0101674641148325,08/28/2021
35,51,0.0388755980861244,08/28/2021
36,7,0.0220588235294117,08/28/2021
36,8,0.0323529411764705,08/28/2021
36,10,0.0117647058823529,08/28/2021
36,16,0.0294117647058823,08/28/2021
36,20,0.0176470588235294,08/28/2021
36,24,0.0235294117647058,08/28/2021
36,27,0.0102941176470588,08/28/2021
36,29,0.0102941176470588,08/28/2021
36,30,0.0691176470588235,08/28/2021
36,33,0.0220588235294117,08/28/2021
36,41,0.0338235294117647,08/28/2021
36,53,0.0264705882352941,08/28/2021
36,55,0.0308823529411764,08/28/2021
37,2,0.0114155251141552,08/28/2021
37,9,0.0114155251141552,08/28/2021
37,16,0.0296803652968036,08/28/2021
37,25,0.0844748858447488,08/28/2021
37,31,0.0114155251141552,08/28/2021
37,35,0.0136986301369863,08/28/2021
37,51,0.0342465753424657,08/28/2021
37,52,0.0433789954337899,08/28/2021
37,58,0.0273972602739726,08/28/2021
38,3,0.0135135135135135,08/28/2021
38,4,0.054054054054054,08/28/2021
38,9,0.0135135135135135,08/28/2021
38,16,0.2297297297297297,08/28/2021
38,18,0.0135135135135135,08/28/2021
38,23,0.027027027027027,08/28/2021
38,27,0.027027027027027,08/28/2021
38,28,0.0135135135135135,08/28/2021
38,31,0.0405405405405405,08/28/2021
38,35,0.0135135135135135,08/28/2021
38,36,0.0135135135135135,08/28/2021
38,39,0.027027027027027,08/28/2021
38,49,0.0135135135135135,08/28/2021
38,58,0.0135135135135135,08/28/2021
38,60,0.081081081081081,08/28/2021
38,62,0.027027027027027,08/28/2021
39,1,0.0213270142180094,08/28/2021
39,4,0.0379146919431279,08/28/2021
39,7,0.0118483412322274,08/28/2021
39,8,0.0308056872037914,08/28/2021
39,16,0.0426540284360189,08/28/2021
39,21,0.0568720379146919,08/28/2021
39,27,0.0308056872037914,08/28/2021
39,30,0.0260663507109004,08/28/2021
39,31,0.0142180094786729,08/28/2021
39,34,0.0497630331753554,08/28/2021
39,36,0.0402843601895734,08/28/2021
39,42,0.0189573459715639,08/28/2021
39,57,0.0189573459715639,08/28/2021
39,63,0.0142180094786729,08/28/2021
40,6,0.027027027027027,08/28/2021
40,7,0.081081081081081,08/28/2021
40,8,0.1081081081081081,08/28/2021
40,15,0.054054054054054,08/28/2021
40,29,0.027027027027027,08/28/2021
40,34,0.081081081081081,08/28/2021
40,36,0.027027027027027,08/28/2021
40,56,0.027027027027027,08/28/2021
40,59,0.054054054054054,08/28/2021
40,60,0.027027027027027,08/28/2021
41,7,0.0105263157894736,08/28/2021
41,9,0.0105263157894736,08/28/2021
41,10,0.031578947368421,08/28/2021
41,15,0.0105263157894736,08/28/2021
41,16,0.0210526315789473,08/28/2021
41,20,0.0947368421052631,08/28/2021
41,27,0.0105263157894736,08/28/2021
41,29,0.0105263157894736,08/28/2021
41,30,0.0210526315789473,08/28/2021
41,31,0.0105263157894736,08/28/2021
41,32,0.0210526315789473,08/28/2021
41,33,0.0210526315789473,08/28/2021
41,35,0.0105263157894736,08/28/2021
41,36,0.1684210526315789,08/28/2021
41,39,0.0210526315789473,08/28/2021
41,40,0.0105263157894736,08/28/2021
41,56,0.0105263157894736,08/28/2021
41,59,0.0105263157894736,08/28/2021
41,61,0.0421052631578947,08/28/2021
42,0,0.04,08/28/2021
42,2,0.0133333333333333,08/28/2021
42,6,0.0133333333333333,08/28/2021
42,7,0.0133333333333333,08/28/2021
42,8,0.0266666666666666,08/28/2021
42,9,0.0266666666666666,08/28/2021
42,15,0.04,08/28/2021
42,23,0.0133333333333333,08/28/2021
42,27,0.0266666666666666,08/28/2021
42,34,0.0933333333333333,08/28/2021
42,36,0.0266666666666666,08/28/2021
42,39,0.0666666666666666,08/28/2021
42,40,0.0266666666666666,08/28/2021
42,48,0.0133333333333333,08/28/2021
42,55,0.0133333333333333,08/28/2021
42,57,0.04,08/28/2021
43,2,0.0328358208955223,08/28/2021
43,8,0.0149253731343283,08/28/2021
43,25,0.0208955223880597,08/28/2021
43,30,0.017910447761194,08/28/2021
43,35,0.0208955223880597,08/28/2021
43,39,0.0119402985074626,08/28/2021
43,51,0.0507462686567164,08/28/2021
43,52,0.0328358208955223,08/28/2021
44,7,0.0169172932330827,08/28/2021
44,8,0.0112781954887218,08/28/2021
44,9,0.0263157894736842,08/28/2021
44,16,0.0357142857142857,08/28/2021
44,25,0.0451127819548872,08/28/2021
44,27,0.0244360902255639,08/28/2021
44,34,0.0206766917293233,08/28/2021
44,36,0.0131578947368421,08/28/2021
44,39,0.0112781954887218,08/28/2021
44,42,0.0169172932330827,08/28/2021
44,47,0.0169172932330827,08/28/2021
44,51,0.0225563909774436,08/28/2021
44,52,0.0225563909774436,08/28/2021
45,14,0.0285714285714285,08/28/2021
45,16,0.0857142857142857,08/28/2021
45,31,0.1142857142857142,08/28/2021
45,37,0.0285714285714285,08/28/2021
45,39,0.0285714285714285,08/28/2021
45,47,0.0285714285714285,08/28/2021
45,48,0.0285714285714285,08/28/2021
45,51,0.0285714285714285,08/28/2021
45,52,0.1714285714285714,08/28/2021
45,60,0.0285714285714285,08/28/2021
46,2,0.0642201834862385,08/28/2021
46,16,0.055045871559633,08/28/2021
46,25,0.018348623853211,08/28/2021
46,27,0.055045871559633,08/28/2021
46,28,0.018348623853211,08/28/2021
46,36,0.018348623853211,08/28/2021
46,44,0.018348623853211,08/28/2021
46,47,0.0458715596330275,08/28/2021
46,52,0.018348623853211,08/28/2021
47,2,0.0225988700564971,08/28/2021
47,16,0.0282485875706214,08/28/2021
47,25,0.0169491525423728,08/28/2021
47,26,0.0112994350282485,08/28/2021
47,27,0.03954802259887,08/28/2021
47,34,0.0112994350282485,08/28/2021
47,35,0.0112994350282485,08/28/2021
47,44,0.0169491525423728,08/28/2021
47,46,0.0564971751412429,08/28/2021
47,51,0.0225988700564971,08/28/2021
47,52,0.03954802259887,08/28/2021
47,58,0.0169491525423728,08/28/2021
48,0,0.036734693877551,08/28/2021
48,4,0.0204081632653061,08/28/2021
48,7,0.0122448979591836,08/28/2021
48,8,0.0163265306122449,08/28/2021
48,9,0.0244897959183673,08/28/2021
48,16,0.0408163265306122,08/28/2021
48,19,0.0408163265306122,08/28/2021
48,27,0.1714285714285714,08/28/2021
48,34,0.0326530612244898,08/28/2021
48,39,0.0326530612244898,08/28/2021
48,49,0.0408163265306122,08/28/2021
49,0,0.0295566502463054,08/28/2021
49,9,0.0197044334975369,08/28/2021
49,16,0.0344827586206896,08/28/2021
49,22,0.0443349753694581,08/28/2021
49,27,0.1921182266009852,08/28/2021
49,36,0.0246305418719211,08/28/2021
49,39,0.0394088669950738,08/28/2021
49,42,0.0197044334975369,08/28/2021
49,48,0.0295566502463054,08/28/2021
49,50,0.0197044334975369,08/28/2021
49,54,0.0147783251231527,08/28/2021
49,56,0.0197044334975369,08/28/2021
50,4,0.0118483412322274,08/28/2021
50,8,0.0189573459715639,08/28/2021
50,9,0.0284360189573459,08/28/2021
50,16,0.0260663507109004,08/28/2021
50,22,0.0213270142180094,08/28/2021
50,27,0.0734597156398104,08/28/2021
50,28,0.0118483412322274,08/28/2021
50,42,0.0118483412322274,08/28/2021
50,48,0.0118483412322274,08/28/2021
51,16,0.0417136414881623,08/28/2021
51,25,0.0197294250281848,08/28/2021
51,27,0.0236753100338218,08/28/2021
51,35,0.016347237880496,08/28/2021
51,52,0.0270574971815107,08/28/2021
51,58,0.0140924464487034,08/28/2021
52,2,0.0171102661596958,08/28/2021
52,16,0.0475285171102661,08/28/2021
52,25,0.0209125475285171,08/28/2021
52,27,0.0114068441064638,08/28/2021
52,30,0.0114068441064638,08/28/2021
52,31,0.0741444866920152,08/28/2021
52,36,0.0171102661596958,08/28/2021
52,45,0.0247148288973384,08/28/2021
52,51,0.0570342205323193,08/28/2021
52,58,0.0190114068441064,08/28/2021
53,14,0.1052631578947368,08/28/2021
53,16,0.1052631578947368,08/28/2021
53,18,0.0526315789473684,08/28/2021
53,30,0.1578947368421052,08/28/2021
53,32,0.0526315789473684,08/28/2021
53,36,0.1052631578947368,08/28/2021
53,40,0.0526315789473684,08/28/2021
54,8,0.0159932659932659,08/28/2021
54,9,0.026094276094276,08/28/2021
54,16,0.0235690235690235,08/28/2021
54,27,0.0269360269360269,08/28/2021
54,28,0.0648148148148148,08/28/2021
54,31,0.0109427609427609,08/28/2021
54,39,0.0134680134680134,08/28/2021
54,42,0.0244107744107744,08/28/2021
54,52,0.0143097643097643,08/28/2021
55,7,0.0217391304347826,08/28/2021
55,10,0.0108695652173913,08/28/2021
55,13,0.0217391304347826,08/28/2021
55,14,0.0108695652173913,08/28/2021
55,23,0.0108695652173913,08/28/2021
55,29,0.0108695652173913,08/28/2021
55,30,0.0652173913043478,08/28/2021
55,33,0.0326086956521739,08/28/2021
55,34,0.0217391304347826,08/28/2021
55,36,0.1956521739130435,08/28/2021
55,39,0.0108695652173913,08/28/2021
55,41,0.0217391304347826,08/28/2021
55,48,0.0108695652173913,08/28/2021
56,0,0.0425531914893617,08/28/2021
56,4,0.0319148936170212,08/28/2021
56,9,0.0531914893617021,08/28/2021
56,11,0.0141843971631205,08/28/2021
56,16,0.0354609929078014,08/28/2021
56,19,0.0106382978723404,08/28/2021
56,22,0.0390070921985815,08/28/2021
56,27,0.2056737588652482,08/28/2021
56,36,0.0106382978723404,08/28/2021
56,39,0.0283687943262411,08/28/2021
56,42,0.0212765957446808,08/28/2021
56,48,0.0212765957446808,08/28/2021
56,49,0.0177304964539007,08/28/2021
57,1,0.0135593220338983,08/28/2021
57,5,0.0372881355932203,08/28/2021
57,7,0.0101694915254237,08/28/2021
57,8,0.0101694915254237,08/28/2021
57,9,0.0169491525423728,08/28/2021
57,15,0.0135593220338983,08/28/2021
57,26,0.0101694915254237,08/28/2021
57,27,0.0101694915254237,08/28/2021
57,34,0.0271186440677966,08/28/2021
57,36,0.0203389830508474,08/28/2021
57,39,0.0271186440677966,08/28/2021
57,42,0.047457627118644,08/28/2021
58,16,0.0211267605633802,08/28/2021
58,25,0.0352112676056338,08/28/2021
58,27,0.0211267605633802,08/28/2021
58,34,0.0140845070422535,08/28/2021
58,35,0.0140845070422535,08/28/2021
58,36,0.0352112676056338,08/28/2021
58,45,0.0140845070422535,08/28/2021
58,51,0.0845070422535211,08/28/2021
58,52,0.0352112676056338,08/28/2021
59,6,0.0116279069767441,08/28/2021
59,7,0.0988372093023255,08/28/2021
59,8,0.0406976744186046,08/28/2021
59,11,0.0232558139534883,08/28/2021
59,13,0.0348837209302325,08/28/2021
59,25,0.0174418604651162,08/28/2021
59,30,0.0988372093023255,08/28/2021
59,34,0.0116279069767441,08/28/2021
59,35,0.0116279069767441,08/28/2021
59,36,0.0174418604651162,08/28/2021
59,39,0.0116279069767441,08/28/2021
60,2,0.0367647058823529,08/28/2021
60,9,0.0147058823529411,08/28/2021
60,16,0.1176470588235294,08/28/2021
60,23,0.0735294117647058,08/28/2021
60,25,0.0147058823529411,08/28/2021
60,27,0.0367647058823529,08/28/2021
60,29,0.0147058823529411,08/28/2021
60,31,0.0294117647058823,08/28/2021
60,38,0.0367647058823529,08/28/2021
60,48,0.0147058823529411,08/28/2021
60,52,0.0220588235294117,08/28/2021
61,5,0.015625,08/28/2021
61,9,0.015625,08/28/2021
61,10,0.015625,08/28/2021
61,17,0.03125,08/28/2021
61,25,0.015625,08/28/2021
61,30,0.046875,08/28/2021
61,33,0.0625,08/28/2021
61,36,0.15625,08/28/2021
61,39,0.015625,08/28/2021
61,41,0.0625,08/28/2021
61,42,0.015625,08/28/2021
61,57,0.015625,08/28/2021
62,2,0.0185185185185185,08/28/2021
62,16,0.1666666666666666,08/28/2021
62,20,0.0185185185185185,08/28/2021
62,24,0.0185185185185185,08/28/2021
62,27,0.0185185185185185,08/28/2021
62,30,0.037037037037037,08/28/2021
62,31,0.037037037037037,08/28/2021
62,33,0.0185185185185185,08/28/2021
62,34,0.0185185185185185,08/28/2021
62,36,0.037037037037037,08/28/2021
62,38,0.0185185185185185,08/28/2021
62,48,0.0185185185185185,08/28/2021
63,1,0.0188679245283018,08/28/2021
63,4,0.0188679245283018,08/28/2021
63,8,0.0754716981132075,08/28/2021
63,13,0.0188679245283018,08/28/2021
63,15,0.0188679245283018,08/28/2021
63,16,0.0377358490566037,08/28/2021
63,17,0.0188679245283018,08/28/2021
63,21,0.0566037735849056,08/28/2021
63,24,0.0943396226415094,08/28/2021
63,29,0.0188679245283018,08/28/2021
63,30,0.0188679245283018,08/28/2021
63,34,0.0754716981132075,08/28/2021
63,36,0.0377358490566037,08/28/2021
63,39,0.0188679245283018,08/28/2021
0,1,0.0155440414507772,08/29/2021
0,5,0.0155440414507772,08/29/2021
0,8,0.0129533678756476,08/29/2021
0,9,0.082901554404145,08/29/2021
0,11,0.0155440414507772,08/29/2021
0,15,0.0103626943005181,08/29/2021
0,16,0.0181347150259067,08/29/2021
0,19,0.0207253886010362,08/29/2021
0,26,0.0233160621761658,08/29/2021
0,27,0.1761658031088082,08/29/2021
0,34,0.0103626943005181,08/29/2021
0,39,0.0207253886010362,08/29/2021
0,42,0.0181347150259067,08/29/2021
0,48,0.0569948186528497,08/29/2021
0,49,0.0284974093264248,08/29/2021
0,56,0.0207253886010362,08/29/2021
1,0,0.0227272727272727,08/29/2021
1,5,0.034090909090909,08/29/2021
1,9,0.0795454545454545,08/29/2021
1,16,0.0113636363636363,08/29/2021
1,19,0.034090909090909,08/29/2021
1,20,0.0113636363636363,08/29/2021
1,21,0.0227272727272727,08/29/2021
1,22,0.0113636363636363,08/29/2021
1,25,0.0227272727272727,08/29/2021
1,26,0.0568181818181818,08/29/2021
1,36,0.034090909090909,08/29/2021
1,39,0.0681818181818181,08/29/2021
1,42,0.0227272727272727,08/29/2021
1,48,0.0227272727272727,08/29/2021
1,50,0.0113636363636363,08/29/2021
1,57,0.0227272727272727,08/29/2021
1,58,0.0113636363636363,08/29/2021
1,59,0.0113636363636363,08/29/2021
2,3,0.0106194690265486,08/29/2021
2,9,0.0283185840707964,08/29/2021
2,16,0.131858407079646,08/29/2021
2,23,0.011504424778761,08/29/2021
2,27,0.015929203539823,08/29/2021
2,31,0.0486725663716814,08/29/2021
2,34,0.0132743362831858,08/29/2021
2,46,0.0132743362831858,08/29/2021
2,52,0.0132743362831858,08/29/2021
3,2,0.0922746781115879,08/29/2021
3,7,0.0128755364806866,08/29/2021
3,8,0.0128755364806866,08/29/2021
3,9,0.0128755364806866,08/29/2021
3,16,0.0472103004291845,08/29/2021
3,23,0.0321888412017167,08/29/2021
3,27,0.01931330472103,08/29/2021
3,28,0.0472103004291845,08/29/2021
3,30,0.0128755364806866,08/29/2021
3,34,0.01931330472103,08/29/2021
3,38,0.0150214592274678,08/29/2021
3,39,0.0128755364806866,08/29/2021
3,42,0.0107296137339055,08/29/2021
3,46,0.0128755364806866,08/29/2021
3,50,0.0364806866952789,08/29/2021
4,8,0.0168067226890756,08/29/2021
4,9,0.0252100840336134,08/29/2021
4,25,0.0168067226890756,08/29/2021
4,27,0.0504201680672268,08/29/2021
4,33,0.0168067226890756,08/29/2021
4,34,0.042016806722689,08/29/2021
4,36,0.0252100840336134,08/29/2021
4,38,0.0756302521008403,08/29/2021
4,39,0.2184873949579832,08/29/2021
4,48,0.0252100840336134,08/29/2021
4,62,0.0168067226890756,08/29/2021
5,1,0.0181818181818181,08/29/2021
5,7,0.0181818181818181,08/29/2021
5,9,0.1454545454545454,08/29/2021
5,19,0.0121212121212121,08/29/2021
5,27,0.0121212121212121,08/29/2021
5,39,0.0242424242424242,08/29/2021
5,42,0.0121212121212121,08/29/2021
5,57,0.1151515151515151,08/29/2021
6,7,0.0909090909090909,08/29/2021
6,8,0.0181818181818181,08/29/2021
6,9,0.0181818181818181,08/29/2021
6,10,0.0363636363636363,08/29/2021
6,13,0.0363636363636363,08/29/2021
6,24,0.0363636363636363,08/29/2021
6,30,0.1454545454545454,08/29/2021
6,34,0.0363636363636363,08/29/2021
6,36,0.0727272727272727,08/29/2021
6,40,0.0363636363636363,08/29/2021
6,59,0.1454545454545454,08/29/2021
7,6,0.010482180293501,08/29/2021
7,8,0.1153039832285115,08/29/2021
7,15,0.0146750524109014,08/29/2021
7,16,0.020964360587002,08/29/2021
7,30,0.0670859538784067,08/29/2021
7,34,0.0272536687631027,08/29/2021
7,36,0.0356394129979035,08/29/2021
7,39,0.0188679245283018,08/29/2021
7,59,0.0356394129979035,08/29/2021
8,7,0.110764430577223,08/29/2021
8,15,0.0374414976599064,08/29/2021
8,16,0.0249609984399376,08/29/2021
8,30,0.0358814352574103,08/29/2021
8,34,0.0327613104524181,08/29/2021
8,36,0.0327613104524181,08/29/2021
8,59,0.0140405616224648,08/29/2021
9,1,0.0129390018484288,08/29/2021
9,5,0.0351201478743068,08/29/2021
9,11,0.0120147874306839,08/29/2021
9,16,0.0184842883548983,08/29/2021
9,26,0.0194085027726432,08/29/2021
9,27,0.0120147874306839,08/29/2021
9,30,0.0129390018484288,08/29/2021
9,34,0.0147874306839186,08/29/2021
9,42,0.0138632162661737,08/29/2021
10,0,0.0238095238095238,08/29/2021
10,16,0.0476190476190476,08/29/2021
10,19,0.0476190476190476,08/29/2021
10,20,0.0238095238095238,08/29/2021
10,23,0.0238095238095238,08/29/2021
10,24,0.0476190476190476,08/29/2021
10,29,0.0238095238095238,08/29/2021
10,31,0.0238095238095238,08/29/2021
10,34,0.0238095238095238,08/29/2021
10,36,0.0476190476190476,08/29/2021
10,37,0.0238095238095238,08/29/2021
10,39,0.0238095238095238,08/29/2021
10,41,0.1904761904761904,08/29/2021
10,44,0.0238095238095238,08/29/2021
10,55,0.0238095238095238,08/29/2021
11,1,0.0223463687150838,08/29/2021
11,2,0.0223463687150838,08/29/2021
11,5,0.0446927374301676,08/29/2021
11,9,0.1117318435754189,08/29/2021
11,20,0.0111731843575419,08/29/2021
11,26,0.0167597765363128,08/29/2021
11,27,0.0167597765363128,08/29/2021
11,31,0.0167597765363128,08/29/2021
11,36,0.0111731843575419,08/29/2021
11,39,0.0167597765363128,08/29/2021
11,56,0.0391061452513966,08/29/2021
11,57,0.0167597765363128,08/29/2021
12,7,0.0377358490566037,08/29/2021
12,13,0.0377358490566037,08/29/2021
12,14,0.0943396226415094,08/29/2021
12,20,0.0377358490566037,08/29/2021
12,27,0.0566037735849056,08/29/2021
12,29,0.1320754716981132,08/29/2021
12,30,0.0188679245283018,08/29/2021
12,36,0.0377358490566037,08/29/2021
12,39,0.0188679245283018,08/29/2021
12,47,0.0188679245283018,08/29/2021
12,49,0.0188679245283018,08/29/2021
12,53,0.0188679245283018,08/29/2021
12,63,0.0188679245283018,08/29/2021
13,4,0.0263157894736842,08/29/2021
13,6,0.0526315789473684,08/29/2021
13,8,0.1052631578947368,08/29/2021
13,10,0.0263157894736842,08/29/2021
13,16,0.0263157894736842,08/29/2021
13,27,0.0526315789473684,08/29/2021
13,30,0.1052631578947368,08/29/2021
13,36,0.1052631578947368,08/29/2021
13,39,0.0263157894736842,08/29/2021
13,59,0.0789473684210526,08/29/2021
14,4,0.0459770114942528,08/29/2021
14,8,0.0344827586206896,08/29/2021
14,12,0.0459770114942528,08/29/2021
14,16,0.0689655172413793,08/29/2021
14,25,0.0114942528735632,08/29/2021
14,27,0.0114942528735632,08/29/2021
14,29,0.0114942528735632,08/29/2021
14,30,0.0344827586206896,08/29/2021
14,32,0.0114942528735632,08/29/2021
14,34,0.0114942528735632,08/29/2021
14,36,0.0114942528735632,08/29/2021
14,38,0.0114942528735632,08/29/2021
14,39,0.0229885057471264,08/29/2021
14,44,0.0114942528735632,08/29/2021
14,53,0.0114942528735632,08/29/2021
14,55,0.0114942528735632,08/29/2021
14,56,0.0114942528735632,08/29/2021
15,6,0.015267175572519,08/29/2021
15,7,0.0305343511450381,08/29/2021
15,8,0.1068702290076335,08/29/2021
15,16,0.0305343511450381,08/29/2021
15,30,0.0229007633587786,08/29/2021
15,34,0.0229007633587786,08/29/2021
15,36,0.0229007633587786,08/29/2021
15,39,0.0229007633587786,08/29/2021
15,42,0.0305343511450381,08/29/2021
16,2,0.0463678516228748,08/29/2021
16,8,0.0231839258114374,08/29/2021
16,9,0.0289799072642967,08/29/2021
16,18,0.0108191653786707,08/29/2021
16,23,0.0104327666151468,08/29/2021
16,27,0.0316846986089644,08/29/2021
16,30,0.0100463678516228,08/29/2021
16,31,0.0517774343122102,08/29/2021
16,36,0.017387944358578,08/29/2021
16,38,0.0115919629057187,08/29/2021
16,39,0.0135239567233384,08/29/2021
16,51,0.0293663060278207,08/29/2021
16,52,0.0123647604327666,08/29/2021
16,60,0.0127511591962905,08/29/2021
17,32,0.1538461538461538,08/29/2021
17,33,0.0769230769230769,08/29/2021
17,36,0.1538461538461538,08/29/2021
17,39,0.0769230769230769,08/29/2021
18,0,0.0142857142857142,08/29/2021
18,2,0.0142857142857142,08/29/2021
18,8,0.0285714285714285,08/29/2021
18,9,0.0428571428571428,08/29/2021
18,14,0.0285714285714285,08/29/2021
18,16,0.2714285714285714,08/29/2021
18,20,0.0142857142857142,08/29/2021
18,23,0.0142857142857142,08/29/2021
18,31,0.1,08/29/2021
18,38,0.0142857142857142,08/29/2021
18,41,0.0142857142857142,08/29/2021
18,45,0.0142857142857142,08/29/2021
18,46,0.0142857142857142,08/29/2021
18,62,0.0571428571428571,08/29/2021
19,0,0.053763440860215,08/29/2021
19,4,0.032258064516129,08/29/2021
19,7,0.010752688172043,08/29/2021
19,8,0.021505376344086,08/29/2021
19,9,0.021505376344086,08/29/2021
19,13,0.010752688172043,08/29/2021
19,16,0.010752688172043,08/29/2021
19,26,0.010752688172043,08/29/2021
19,27,0.053763440860215,08/29/2021
19,30,0.021505376344086,08/29/2021
19,35,0.010752688172043,08/29/2021
19,36,0.043010752688172,08/29/2021
19,37,0.010752688172043,08/29/2021
19,39,0.053763440860215,08/29/2021
19,42,0.010752688172043,08/29/2021
19,48,0.1612903225806451,08/29/2021
19,49,0.010752688172043,08/29/2021
20,6,0.0163934426229508,08/29/2021
20,9,0.0327868852459016,08/29/2021
20,10,0.0163934426229508,08/29/2021
20,12,0.0163934426229508,08/29/2021
20,14,0.0163934426229508,08/29/2021
20,16,0.0163934426229508,08/29/2021
20,21,0.0163934426229508,08/29/2021
20,29,0.0327868852459016,08/29/2021
20,30,0.0327868852459016,08/29/2021
20,32,0.0163934426229508,08/29/2021
20,33,0.0163934426229508,08/29/2021
20,34,0.0163934426229508,08/29/2021
20,35,0.0327868852459016,08/29/2021
20,36,0.1475409836065573,08/29/2021
20,39,0.0163934426229508,08/29/2021
20,41,0.0491803278688524,08/29/2021
20,53,0.0327868852459016,08/29/2021
20,60,0.0163934426229508,08/29/2021
20,61,0.0163934426229508,08/29/2021
21,4,0.0119047619047619,08/29/2021
21,5,0.0119047619047619,08/29/2021
21,14,0.0119047619047619,08/29/2021
21,16,0.0238095238095238,08/29/2021
21,25,0.0238095238095238,08/29/2021
21,29,0.0238095238095238,08/29/2021
21,30,0.0476190476190476,08/29/2021
21,31,0.0119047619047619,08/29/2021
21,34,0.119047619047619,08/29/2021
21,35,0.0119047619047619,08/29/2021
21,36,0.0476190476190476,08/29/2021
21,39,0.2261904761904762,08/29/2021
21,48,0.0357142857142857,08/29/2021
21,51,0.0119047619047619,08/29/2021
21,56,0.0119047619047619,08/29/2021
21,57,0.0238095238095238,08/29/2021
21,63,0.0357142857142857,08/29/2021
22,7,0.0114503816793893,08/29/2021
22,8,0.010178117048346,08/29/2021
22,9,0.0292620865139949,08/29/2021
22,16,0.0114503816793893,08/29/2021
22,27,0.1412213740458015,08/29/2021
22,34,0.0139949109414758,08/29/2021
22,39,0.0267175572519083,08/29/2021
22,42,0.015267175572519,08/29/2021
22,48,0.0203562340966921,08/29/2021
22,49,0.0407124681933842,08/29/2021
22,50,0.0279898218829516,08/29/2021
22,56,0.0267175572519083,08/29/2021
23,2,0.1061946902654867,08/29/2021
23,3,0.0176991150442477,08/29/2021
23,7,0.0132743362831858,08/29/2021
23,9,0.0176991150442477,08/29/2021
23,16,0.1194690265486725,08/29/2021
